start_time,trip_count,date_time_lst,temp_°c,rel_hum_%,wind_spd_km_h,visibility_km,stn_press_kpa,weather
2024-10-04 23:00:00,0,2024-10-04 23:00:00,12.7,83.0,15.0,24.1,100.34,Unknown
2024-10-05 00:00:00,0,2024-10-05 00:00:00,11.0,72.0,15.0,24.1,100.34,Unknown
2024-10-05 01:00:00,0,2024-10-05 01:00:00,10.1,74.0,12.0,24.1,100.35,Clear
2024-10-05 02:00:00,0,2024-10-05 02:00:00,9.7,76.0,10.0,24.1,100.36,Unknown
2024-10-05 03:00:00,0,2024-10-05 03:00:00,8.6,83.0,8.0,24.1,100.38,Unknown
2024-10-05 04:00:00,0,2024-10-05 04:00:00,8.7,83.0,4.0,24.1,100.39,Clear
2024-10-05 05:00:00,0,2024-10-05 05:00:00,8.4,84.0,5.0,24.1,100.47,Unknown
2024-10-05 06:00:00,0,2024-10-05 06:00:00,9.7,76.0,12.0,24.1,100.5,Unknown
2024-10-05 07:00:00,0,2024-10-05 07:00:00,9.8,79.0,10.0,24.1,100.55,Clear
2024-10-05 08:00:00,0,2024-10-05 08:00:00,11.3,78.0,8.0,24.1,100.56,Unknown
2024-10-05 09:00:00,0,2024-10-05 09:00:00,13.6,64.0,14.0,24.1,100.56,Unknown
2024-10-05 10:00:00,0,2024-10-05 10:00:00,15.5,57.0,9.0,24.1,100.56,Mainly Clear
2024-10-05 11:00:00,0,2024-10-05 11:00:00,16.7,45.0,13.0,24.1,100.55,Unknown
2024-10-05 12:00:00,0,2024-10-05 12:00:00,17.1,44.0,7.0,24.1,100.5,Unknown
2024-10-05 14:00:00,0,2024-10-05 14:00:00,17.9,37.0,4.0,24.1,100.35,Unknown
2024-10-05 15:00:00,0,2024-10-05 15:00:00,18.4,40.0,6.0,24.1,100.29,Unknown
2024-10-05 16:00:00,0,2024-10-05 16:00:00,17.5,45.0,14.0,24.1,100.24,Clear
2024-10-05 17:00:00,0,2024-10-05 17:00:00,16.4,44.0,13.0,24.1,100.2,Unknown
2024-10-05 18:00:00,0,2024-10-05 18:00:00,15.3,50.0,9.0,24.1,100.19,Unknown
2024-10-05 19:00:00,0,2024-10-05 19:00:00,14.7,54.0,9.0,24.1,100.18,Clear
2024-10-05 20:00:00,0,2024-10-05 20:00:00,14.3,57.0,10.0,24.1,100.11,Unknown
2024-10-05 21:00:00,0,2024-10-05 21:00:00,14.2,57.0,7.0,24.1,100.09,Unknown
2024-10-05 22:00:00,0,2024-10-05 22:00:00,13.9,58.0,5.0,24.1,100.05,Clear
2024-10-05 23:00:00,0,2024-10-05 23:00:00,13.6,64.0,6.0,24.1,99.99,Unknown
2024-10-06 00:00:00,0,2024-10-06 00:00:00,12.9,71.0,5.0,24.1,99.94,Unknown
2024-10-06 01:00:00,0,2024-10-06 01:00:00,12.2,74.0,6.0,24.1,99.9,Clear
2024-10-06 02:00:00,0,2024-10-06 02:00:00,10.1,86.0,6.0,24.1,99.84,Unknown
2024-10-06 03:00:00,0,2024-10-06 03:00:00,11.3,87.0,3.0,24.1,99.74,Unknown
2024-10-06 04:00:00,0,2024-10-06 04:00:00,14.0,82.0,13.0,24.1,99.62,Mostly Cloudy
2024-10-06 05:00:00,0,2024-10-06 05:00:00,14.4,86.0,11.0,24.1,99.54,Unknown
2024-10-06 06:00:00,0,2024-10-06 06:00:00,14.4,86.0,10.0,24.1,99.43,Unknown
2024-10-06 07:00:00,0,2024-10-06 07:00:00,14.9,84.0,14.0,24.1,99.3,Mainly Clear
2024-10-06 08:00:00,0,2024-10-06 08:00:00,17.2,77.0,18.0,24.1,99.15,Unknown
2024-10-06 09:00:00,0,2024-10-06 09:00:00,19.0,65.0,19.0,24.1,99.08,Unknown
2024-10-06 10:00:00,0,2024-10-06 10:00:00,20.5,62.0,14.0,24.1,99.0,Mostly Cloudy
2024-10-06 11:00:00,0,2024-10-06 11:00:00,21.9,56.0,20.0,24.1,98.88,Unknown
2024-10-06 12:00:00,0,2024-10-06 12:00:00,23.1,56.0,28.0,24.1,98.76,Unknown
2024-10-06 13:00:00,0,2024-10-06 13:00:00,23.0,60.0,26.0,24.1,98.64,Cloudy
2024-10-06 14:00:00,0,2024-10-06 14:00:00,23.3,62.0,23.0,24.1,98.56,Unknown
2024-10-06 15:00:00,0,2024-10-06 15:00:00,23.0,67.0,27.0,24.1,98.51,Rain
2024-10-06 16:00:00,0,2024-10-06 16:00:00,23.4,57.0,28.0,24.1,98.52,Mainly Clear
2024-10-06 17:00:00,0,2024-10-06 17:00:00,22.4,45.0,28.0,24.1,98.56,Unknown
2024-10-06 18:00:00,0,2024-10-06 18:00:00,19.6,46.0,18.0,24.1,98.56,Unknown
2024-10-06 19:00:00,0,2024-10-06 19:00:00,17.5,47.0,10.0,24.1,98.59,Clear
2024-10-06 20:00:00,0,2024-10-06 20:00:00,18.4,44.0,32.0,24.1,98.7,Unknown
2024-10-06 21:00:00,0,2024-10-06 21:00:00,15.9,63.0,25.0,24.1,98.85,Unknown
2024-10-06 22:00:00,0,2024-10-06 22:00:00,15.4,62.0,28.0,24.1,98.93,Mainly Clear
2024-10-06 23:00:00,0,2024-10-06 23:00:00,14.8,63.0,26.0,24.1,98.95,Unknown
2024-10-07 00:00:00,0,2024-10-07 00:00:00,14.9,54.0,26.0,24.1,98.98,Unknown
2024-10-07 01:00:00,0,2024-10-07 01:00:00,14.8,58.0,30.0,24.1,99.05,Mostly Cloudy
2024-10-07 02:00:00,0,2024-10-07 02:00:00,13.9,65.0,18.0,24.1,99.07,Unknown
2024-10-07 03:00:00,0,2024-10-07 03:00:00,12.4,80.0,11.0,24.1,99.07,Unknown
2024-10-07 04:00:00,0,2024-10-07 04:00:00,13.0,80.0,18.0,24.1,99.09,Mostly Cloudy
2024-10-07 05:00:00,0,2024-10-07 05:00:00,12.6,78.0,16.0,24.1,99.15,Unknown
2024-10-07 06:00:00,0,2024-10-07 06:00:00,11.7,82.0,17.0,24.1,99.22,Unknown
2024-10-07 07:00:00,0,2024-10-07 07:00:00,11.8,77.0,22.0,24.1,99.25,Mainly Clear
2024-10-07 08:00:00,0,2024-10-07 08:00:00,12.7,73.0,26.0,24.1,99.3,Unknown
2024-10-07 09:00:00,0,2024-10-07 09:00:00,13.2,70.0,25.0,24.1,99.32,Unknown
2024-10-07 10:00:00,0,2024-10-07 10:00:00,13.9,63.0,27.0,24.1,99.31,Mostly Cloudy
2024-10-07 11:00:00,0,2024-10-07 11:00:00,14.5,58.0,33.0,24.1,99.34,Unknown
2024-10-07 12:00:00,0,2024-10-07 12:00:00,14.9,50.0,34.0,24.1,99.34,Unknown
2024-10-07 13:00:00,0,2024-10-07 13:00:00,15.7,47.0,26.0,24.1,99.3,Mainly Clear
2024-10-07 14:00:00,0,2024-10-07 14:00:00,14.9,46.0,26.0,24.1,99.27,Unknown
2024-10-07 15:00:00,0,2024-10-07 15:00:00,15.7,44.0,27.0,24.1,99.25,Unknown
2024-10-07 16:00:00,0,2024-10-07 16:00:00,15.8,45.0,25.0,24.1,99.25,Mainly Clear
2024-10-07 17:00:00,0,2024-10-07 17:00:00,14.4,46.0,30.0,24.1,99.27,Unknown
2024-10-07 18:00:00,0,2024-10-07 18:00:00,13.4,48.0,27.0,24.1,99.32,Unknown
2024-10-07 19:00:00,0,2024-10-07 19:00:00,12.2,56.0,16.0,24.1,99.35,Clear
2024-10-07 20:00:00,0,2024-10-07 20:00:00,11.5,60.0,14.0,24.1,99.37,Unknown
2024-10-07 21:00:00,0,2024-10-07 21:00:00,10.0,67.0,9.0,24.1,99.35,Unknown
2024-10-07 22:00:00,0,2024-10-07 22:00:00,10.7,67.0,10.0,24.1,99.36,Mostly Cloudy
2024-10-07 23:00:00,0,2024-10-07 23:00:00,10.4,76.0,20.0,19.3,99.38,Rain
2024-10-08 00:00:00,0,2024-10-08 00:00:00,10.1,86.0,14.0,19.3,99.4,Rain
2024-10-08 01:00:00,0,2024-10-08 01:00:00,9.9,88.0,12.0,16.1,99.28,Rain
2024-10-08 02:00:00,0,2024-10-08 02:00:00,9.6,91.0,13.0,24.1,99.29,Rain
2024-10-08 03:00:00,0,2024-10-08 03:00:00,8.7,94.0,14.0,24.1,99.21,Unknown
2024-10-08 04:00:00,0,2024-10-08 04:00:00,8.9,93.0,5.0,24.1,99.2,Mainly Clear
2024-10-08 05:00:00,0,2024-10-08 05:00:00,6.4,100.0,13.0,24.1,99.22,Unknown
2024-10-08 06:00:00,0,2024-10-08 06:00:00,7.3,99.0,12.0,24.1,99.24,Unknown
2024-10-08 07:00:00,0,2024-10-08 07:00:00,8.4,95.0,14.0,24.1,99.28,Mainly Clear
2024-10-08 08:00:00,0,2024-10-08 08:00:00,10.4,83.0,19.0,24.1,99.29,Unknown
2024-10-08 09:00:00,0,2024-10-08 09:00:00,12.3,71.0,22.0,24.1,99.29,Unknown
2024-10-08 10:00:00,0,2024-10-08 10:00:00,13.9,61.0,24.0,24.1,99.27,Mostly Cloudy
2024-10-08 11:00:00,0,2024-10-08 11:00:00,14.9,59.0,25.0,24.1,99.23,Unknown
2024-10-08 12:00:00,0,2024-10-08 12:00:00,11.9,79.0,28.0,9.7,99.23,"Rain,Fog"
2024-10-08 13:00:00,0,2024-10-08 13:00:00,12.9,74.0,16.0,24.1,99.15,Mostly Cloudy
2024-10-08 14:00:00,0,2024-10-08 14:00:00,12.3,85.0,12.0,24.1,99.13,Unknown
2024-10-08 15:00:00,0,2024-10-08 15:00:00,14.1,68.0,17.0,24.1,99.1,Unknown
2024-10-08 16:00:00,0,2024-10-08 16:00:00,14.0,59.0,26.0,24.1,99.1,Mainly Clear
2024-10-08 17:00:00,0,2024-10-08 17:00:00,13.2,53.0,24.0,24.1,99.13,Unknown
2024-10-08 18:00:00,0,2024-10-08 18:00:00,11.8,58.0,17.0,24.1,99.18,Unknown
2024-10-08 19:00:00,0,2024-10-08 19:00:00,11.0,60.0,18.0,24.1,99.24,Mainly Clear
2024-10-08 20:00:00,0,2024-10-08 20:00:00,9.9,64.0,12.0,24.1,99.26,Unknown
2024-10-08 21:00:00,0,2024-10-08 21:00:00,7.8,74.0,12.0,24.1,99.26,Unknown
2024-10-08 22:00:00,0,2024-10-08 22:00:00,7.2,77.0,9.0,24.1,99.27,Clear
2024-10-08 23:00:00,0,2024-10-08 23:00:00,7.3,78.0,10.0,24.1,99.26,Unknown
2024-10-09 00:00:00,0,2024-10-09 00:00:00,5.5,92.0,8.0,24.1,99.25,Unknown
2024-10-09 01:00:00,0,2024-10-09 01:00:00,5.2,92.0,5.0,24.1,99.25,Clear
2024-10-09 02:00:00,0,2024-10-09 02:00:00,4.4,96.0,10.0,24.1,99.26,Unknown
2024-10-09 03:00:00,0,2024-10-09 03:00:00,4.1,98.0,9.0,24.1,99.25,Unknown
2024-10-09 04:00:00,0,2024-10-09 04:00:00,5.4,89.0,7.0,24.1,99.27,Clear
2024-10-09 05:00:00,0,2024-10-09 05:00:00,4.7,97.0,4.0,24.1,99.3,Unknown
2024-10-09 06:00:00,0,2024-10-09 06:00:00,4.0,97.0,12.0,24.1,99.29,Unknown
2024-10-09 07:00:00,0,2024-10-09 07:00:00,6.0,90.0,17.0,24.1,99.33,Mainly Clear
2024-10-09 08:00:00,0,2024-10-09 08:00:00,8.3,82.0,17.0,24.1,99.32,Unknown
2024-10-09 09:00:00,0,2024-10-09 09:00:00,11.3,66.0,22.0,24.1,99.33,Unknown
2024-10-09 10:00:00,0,2024-10-09 10:00:00,11.4,68.0,24.0,24.1,99.31,Mostly Cloudy
2024-10-09 11:00:00,0,2024-10-09 11:00:00,13.0,63.0,31.0,24.1,99.28,Unknown
2024-10-09 12:00:00,0,2024-10-09 12:00:00,9.7,88.0,22.0,19.3,99.35,Rain
2024-10-09 13:00:00,0,2024-10-09 13:00:00,12.1,74.0,28.0,24.1,99.3,Mainly Clear
2024-10-09 14:00:00,0,2024-10-09 14:00:00,12.8,63.0,32.0,24.1,99.29,Unknown
2024-10-09 15:00:00,0,2024-10-09 15:00:00,12.7,59.0,29.0,24.1,99.35,Unknown
2024-10-09 16:00:00,0,2024-10-09 16:00:00,11.5,53.0,44.0,24.1,99.44,Mostly Cloudy
2024-10-09 17:00:00,0,2024-10-09 17:00:00,10.3,58.0,37.0,24.1,99.53,Unknown
2024-10-09 18:00:00,0,2024-10-09 18:00:00,9.4,62.0,27.0,24.1,99.61,Unknown
2024-10-09 19:00:00,0,2024-10-09 19:00:00,8.6,66.0,21.0,24.1,99.7,Clear
2024-10-09 20:00:00,0,2024-10-09 20:00:00,8.3,67.0,15.0,24.1,99.79,Unknown
2024-10-09 21:00:00,0,2024-10-09 21:00:00,8.4,67.0,14.0,24.1,99.84,Unknown
2024-10-09 22:00:00,0,2024-10-09 22:00:00,8.2,71.0,18.0,24.1,99.89,Mostly Cloudy
2024-10-09 23:00:00,0,2024-10-09 23:00:00,4.7,86.0,9.0,24.1,99.94,Unknown
2024-10-10 00:00:00,0,2024-10-10 00:00:00,6.7,77.0,13.0,24.1,99.96,Unknown
2024-10-10 01:00:00,0,2024-10-10 01:00:00,5.9,86.0,11.0,24.1,99.98,Mostly Cloudy
2024-10-10 02:00:00,0,2024-10-10 02:00:00,6.3,80.0,11.0,24.1,100.0,Unknown
2024-10-10 03:00:00,0,2024-10-10 03:00:00,5.8,86.0,14.0,24.1,100.01,Unknown
2024-10-10 04:00:00,0,2024-10-10 04:00:00,6.0,80.0,14.0,24.1,100.06,Mainly Clear
2024-10-10 05:00:00,0,2024-10-10 05:00:00,6.0,79.0,16.0,24.1,100.09,Unknown
2024-10-10 06:00:00,0,2024-10-10 06:00:00,5.6,78.0,16.0,24.1,100.16,Unknown
2024-10-10 07:00:00,0,2024-10-10 07:00:00,5.3,82.0,12.0,24.1,100.22,Mainly Clear
2024-10-10 08:00:00,0,2024-10-10 08:00:00,7.6,72.0,14.0,24.1,100.25,Unknown
2024-10-10 09:00:00,0,2024-10-10 09:00:00,9.2,64.0,11.0,24.1,100.27,Unknown
2024-10-10 10:00:00,0,2024-10-10 10:00:00,10.2,66.0,14.0,24.1,100.28,Mostly Cloudy
2024-10-10 11:00:00,0,2024-10-10 11:00:00,11.9,63.0,24.0,24.1,100.27,Unknown
2024-10-10 12:00:00,0,2024-10-10 12:00:00,11.8,65.0,19.0,24.1,100.25,Unknown
2024-10-10 13:00:00,0,2024-10-10 13:00:00,12.9,58.0,13.0,24.1,100.2,Mostly Cloudy
2024-10-10 14:00:00,0,2024-10-10 14:00:00,13.7,54.0,15.0,24.1,100.13,Unknown
2024-10-10 15:00:00,0,2024-10-10 15:00:00,14.3,53.0,12.0,24.1,100.08,Unknown
2024-10-10 16:00:00,0,2024-10-10 16:00:00,14.3,52.0,14.0,24.1,100.06,Mainly Clear
2024-10-10 17:00:00,0,2024-10-10 17:00:00,13.9,51.0,16.0,24.1,100.08,Unknown
2024-10-10 18:00:00,0,2024-10-10 18:00:00,11.2,65.0,15.0,24.1,100.07,Unknown
2024-10-10 19:00:00,0,2024-10-10 19:00:00,10.2,72.0,11.0,24.1,100.1,Clear
2024-10-10 20:00:00,0,2024-10-10 20:00:00,10.2,70.0,16.0,24.1,100.13,Unknown
2024-10-10 21:00:00,0,2024-10-10 21:00:00,9.2,75.0,13.0,24.1,100.12,Unknown
2024-10-10 22:00:00,0,2024-10-10 22:00:00,8.0,80.0,7.0,24.1,100.13,Clear
2024-10-10 23:00:00,0,2024-10-10 23:00:00,7.5,84.0,5.0,24.1,100.06,Unknown
2024-10-11 00:00:00,0,2024-10-11 00:00:00,5.6,90.0,8.0,24.1,100.06,Unknown
2024-10-11 01:00:00,0,2024-10-11 01:00:00,5.8,90.0,7.0,24.1,100.03,Clear
2024-10-11 02:00:00,0,2024-10-11 02:00:00,5.4,90.0,8.0,24.1,100.03,Unknown
2024-10-11 03:00:00,0,2024-10-11 03:00:00,4.9,95.0,8.0,24.1,100.01,Unknown
2024-10-11 04:00:00,0,2024-10-11 04:00:00,5.0,94.0,8.0,24.1,99.98,Clear
2024-10-11 05:00:00,0,2024-10-11 05:00:00,5.0,93.0,8.0,24.1,99.98,Unknown
2024-10-11 06:00:00,0,2024-10-11 06:00:00,6.4,89.0,13.0,24.1,99.95,Unknown
2024-10-11 07:00:00,0,2024-10-11 07:00:00,7.8,89.0,14.0,24.1,99.91,Mainly Clear
2024-10-11 08:00:00,0,2024-10-11 08:00:00,10.2,87.0,9.0,24.1,99.89,Unknown
2024-10-11 09:00:00,0,2024-10-11 09:00:00,12.9,71.0,21.0,24.1,99.83,Unknown
2024-10-11 10:00:00,0,2024-10-11 10:00:00,15.7,60.0,22.0,24.1,99.75,Mainly Clear
2024-10-11 11:00:00,0,2024-10-11 11:00:00,18.0,55.0,19.0,24.1,99.64,Unknown
2024-10-11 12:00:00,0,2024-10-11 12:00:00,19.7,45.0,28.0,24.1,99.53,Unknown
2024-10-11 13:00:00,0,2024-10-11 13:00:00,20.0,46.0,27.0,24.1,99.42,Mostly Cloudy
2024-10-11 14:00:00,0,2024-10-11 14:00:00,21.7,45.0,22.0,24.1,99.3,Unknown
2024-10-11 15:00:00,0,2024-10-11 15:00:00,21.4,44.0,26.0,24.1,99.22,Unknown
2024-10-11 16:00:00,0,2024-10-11 16:00:00,21.1,44.0,16.0,24.1,99.14,Mostly Cloudy
2024-10-11 17:00:00,0,2024-10-11 17:00:00,20.8,43.0,28.0,24.1,99.05,Unknown
2024-10-11 18:00:00,0,2024-10-11 18:00:00,19.0,54.0,31.0,24.1,99.04,Unknown
2024-10-11 19:00:00,0,2024-10-11 19:00:00,17.7,62.0,35.0,24.1,99.03,Clear
2024-10-11 20:00:00,0,2024-10-11 20:00:00,17.4,62.0,28.0,24.1,99.06,Unknown
2024-10-11 21:00:00,0,2024-10-11 21:00:00,17.4,60.0,21.0,24.1,99.04,Unknown
2024-10-11 22:00:00,0,2024-10-11 22:00:00,15.6,67.0,14.0,24.1,99.06,Mainly Clear
2024-10-11 23:00:00,0,2024-10-11 23:00:00,17.4,65.0,25.0,24.1,99.09,Unknown
2024-10-12 00:00:00,0,2024-10-12 00:00:00,16.2,65.0,31.0,24.1,99.17,Unknown
2024-10-12 01:00:00,0,2024-10-12 01:00:00,14.7,75.0,21.0,24.1,99.29,Mainly Clear
2024-10-12 02:00:00,0,2024-10-12 02:00:00,14.1,74.0,24.0,24.1,99.33,Unknown
2024-10-12 03:00:00,0,2024-10-12 03:00:00,13.1,64.0,23.0,24.1,99.42,Unknown
2024-10-12 04:00:00,0,2024-10-12 04:00:00,12.1,69.0,32.0,24.1,99.48,Clear
2024-10-12 05:00:00,0,2024-10-12 05:00:00,10.5,73.0,17.0,24.1,99.6,Unknown
2024-10-12 06:00:00,0,2024-10-12 06:00:00,9.8,66.0,16.0,24.1,99.7,Unknown
2024-10-12 07:00:00,0,2024-10-12 07:00:00,8.8,69.0,19.0,24.1,99.78,Clear
2024-10-12 08:00:00,0,2024-10-12 08:00:00,9.5,63.0,18.0,24.1,99.88,Unknown
2024-10-12 09:00:00,0,2024-10-12 09:00:00,10.6,59.0,24.0,24.1,99.92,Unknown
2024-10-12 10:00:00,0,2024-10-12 10:00:00,11.7,56.0,16.0,24.1,99.89,Mainly Clear
2024-10-12 11:00:00,0,2024-10-12 11:00:00,13.1,50.0,14.0,24.1,99.86,Unknown
2024-10-12 12:00:00,0,2024-10-12 12:00:00,13.9,53.0,7.0,24.1,99.85,Unknown
2024-10-12 13:00:00,0,2024-10-12 13:00:00,14.4,41.0,9.0,24.1,99.76,Mainly Clear
2024-10-12 14:00:00,0,2024-10-12 14:00:00,15.3,42.0,11.0,24.1,99.68,Unknown
2024-10-12 15:00:00,0,2024-10-12 15:00:00,15.7,34.0,7.0,24.1,99.65,Unknown
2024-10-12 16:00:00,0,2024-10-12 16:00:00,15.1,36.0,9.0,24.1,99.6,Mainly Clear
2024-10-12 17:00:00,0,2024-10-12 17:00:00,13.5,56.0,8.0,24.1,99.59,Unknown
2024-10-12 18:00:00,0,2024-10-12 18:00:00,11.7,44.0,18.0,24.1,99.63,Unknown
2024-10-12 19:00:00,0,2024-10-12 19:00:00,11.4,45.0,17.0,24.1,99.62,Mostly Cloudy
2024-10-12 20:00:00,0,2024-10-12 20:00:00,10.7,50.0,14.0,24.1,99.54,Unknown
2024-10-12 21:00:00,0,2024-10-12 21:00:00,10.1,52.0,17.0,24.1,99.63,Unknown
2024-10-12 22:00:00,0,2024-10-12 22:00:00,9.6,63.0,15.0,24.1,99.59,Cloudy
2024-10-12 23:00:00,0,2024-10-12 23:00:00,10.1,60.0,3.0,24.1,99.42,Unknown
2024-10-13 01:00:00,0,2024-10-13 01:00:00,9.2,66.0,10.0,24.1,99.33,Mostly Cloudy
2024-10-13 02:00:00,0,2024-10-13 02:00:00,8.4,73.0,14.0,24.1,99.29,Unknown
2024-10-13 03:00:00,0,2024-10-13 03:00:00,6.6,83.0,12.0,24.1,99.19,Unknown
2024-10-13 04:00:00,0,2024-10-13 04:00:00,7.9,77.0,5.0,24.1,99.14,Mostly Cloudy
2024-10-13 05:00:00,0,2024-10-13 05:00:00,7.3,83.0,9.0,24.1,99.18,Unknown
2024-10-13 06:00:00,0,2024-10-13 06:00:00,6.9,86.0,10.0,24.1,99.15,Unknown
2024-10-13 07:00:00,0,2024-10-13 07:00:00,7.5,78.0,13.0,24.1,99.14,Cloudy
2024-10-13 08:00:00,0,2024-10-13 08:00:00,8.2,72.0,10.0,24.1,99.09,Unknown
2024-10-13 09:00:00,0,2024-10-13 09:00:00,9.1,72.0,7.0,24.1,99.07,Unknown
2024-10-13 10:00:00,0,2024-10-13 10:00:00,10.2,72.0,12.0,24.1,98.95,Mostly Cloudy
2024-10-13 11:00:00,0,2024-10-13 11:00:00,10.7,72.0,10.0,24.1,98.92,Unknown
2024-10-13 12:00:00,0,2024-10-13 12:00:00,11.5,74.0,16.0,24.1,98.86,Unknown
2024-10-13 13:00:00,0,2024-10-13 13:00:00,11.3,73.0,17.0,24.1,98.77,Mostly Cloudy
2024-10-13 14:00:00,0,2024-10-13 14:00:00,12.2,69.0,20.0,24.1,98.76,Unknown
2024-10-13 15:00:00,0,2024-10-13 15:00:00,11.6,72.0,22.0,24.1,98.78,Unknown
2024-10-13 16:00:00,0,2024-10-13 16:00:00,11.1,73.0,18.0,24.1,98.74,Rain
2024-10-13 17:00:00,0,2024-10-13 17:00:00,10.7,75.0,12.0,24.1,98.81,Rain
2024-10-13 18:00:00,0,2024-10-13 18:00:00,10.0,85.0,13.0,24.1,98.8,Unknown
2024-10-13 19:00:00,0,2024-10-13 19:00:00,10.2,80.0,19.0,24.1,98.82,Cloudy
2024-10-13 20:00:00,0,2024-10-13 20:00:00,9.8,65.0,26.0,24.1,98.79,Unknown
2024-10-13 21:00:00,0,2024-10-13 21:00:00,9.4,57.0,22.0,24.1,98.81,Unknown
2024-10-13 22:00:00,0,2024-10-13 22:00:00,9.3,56.0,20.0,24.1,98.83,Cloudy
2024-10-13 23:00:00,0,2024-10-13 23:00:00,8.8,60.0,20.0,24.1,98.77,Unknown
2024-10-14 00:00:00,0,2024-10-14 00:00:00,8.6,58.0,23.0,24.1,98.72,Unknown
2024-10-14 01:00:00,0,2024-10-14 01:00:00,8.3,59.0,22.0,24.1,98.7,Cloudy
2024-10-14 02:00:00,0,2024-10-14 02:00:00,7.6,61.0,25.0,24.1,98.64,Unknown
2024-10-14 03:00:00,0,2024-10-14 03:00:00,6.9,63.0,19.0,24.1,98.65,Unknown
2024-10-14 04:00:00,0,2024-10-14 04:00:00,6.5,61.0,28.0,24.1,98.69,Cloudy
2024-10-14 05:00:00,0,2024-10-14 05:00:00,6.1,61.0,22.0,24.1,98.76,Unknown
2024-10-14 06:00:00,0,2024-10-14 06:00:00,5.7,64.0,25.0,24.1,98.84,Unknown
2024-10-14 07:00:00,0,2024-10-14 07:00:00,4.9,67.0,23.0,24.1,98.93,Mostly Cloudy
2024-10-14 08:00:00,0,2024-10-14 08:00:00,4.5,67.0,30.0,24.1,99.04,Unknown
2024-10-14 09:00:00,0,2024-10-14 09:00:00,6.2,63.0,38.0,24.1,99.09,Unknown
2024-10-14 10:00:00,0,2024-10-14 10:00:00,6.0,66.0,30.0,24.1,99.16,Mostly Cloudy
2024-10-14 11:00:00,0,2024-10-14 11:00:00,8.8,59.0,24.0,24.1,99.21,Unknown
2024-10-14 12:00:00,0,2024-10-14 12:00:00,9.6,52.0,26.0,24.1,99.25,Unknown
2024-10-14 13:00:00,0,2024-10-14 13:00:00,8.9,51.0,25.0,24.1,99.28,Mostly Cloudy
2024-10-14 14:00:00,0,2024-10-14 14:00:00,9.4,47.0,22.0,24.1,99.3,Unknown
2024-10-14 15:00:00,0,2024-10-14 15:00:00,9.6,48.0,18.0,24.1,99.3,Unknown
2024-10-14 16:00:00,0,2024-10-14 16:00:00,9.9,48.0,23.0,24.1,99.33,Mostly Cloudy
2024-10-14 17:00:00,0,2024-10-14 17:00:00,9.5,51.0,26.0,24.1,99.38,Unknown
2024-10-14 18:00:00,0,2024-10-14 18:00:00,8.4,60.0,21.0,24.1,99.42,Unknown
2024-10-14 19:00:00,0,2024-10-14 19:00:00,7.6,69.0,23.0,24.1,99.46,Mostly Cloudy
2024-10-14 20:00:00,0,2024-10-14 20:00:00,6.8,73.0,21.0,24.1,99.48,Unknown
2024-10-14 21:00:00,0,2024-10-14 21:00:00,6.1,79.0,21.0,24.1,99.51,Unknown
2024-10-14 22:00:00,0,2024-10-14 22:00:00,6.0,80.0,19.0,24.1,99.48,Mostly Cloudy
2024-10-14 23:00:00,0,2024-10-14 23:00:00,5.5,81.0,19.0,24.1,99.46,Unknown
2024-10-15 00:00:00,0,2024-10-15 00:00:00,5.0,84.0,17.0,24.1,99.45,Unknown
2024-10-15 01:00:00,0,2024-10-15 01:00:00,4.5,85.0,17.0,24.1,99.45,Mostly Cloudy
2024-10-15 02:00:00,0,2024-10-15 02:00:00,4.4,80.0,18.0,24.1,99.45,Unknown
2024-10-15 03:00:00,0,2024-10-15 03:00:00,3.8,83.0,17.0,24.1,99.45,Unknown
2024-10-15 04:00:00,0,2024-10-15 04:00:00,3.5,81.0,21.0,24.1,99.47,Mainly Clear
2024-10-15 05:00:00,0,2024-10-15 05:00:00,3.3,80.0,20.0,24.1,99.49,Unknown
2024-10-15 06:00:00,0,2024-10-15 06:00:00,3.4,78.0,18.0,24.1,99.49,Unknown
2024-10-15 07:00:00,0,2024-10-15 07:00:00,3.1,82.0,19.0,24.1,99.51,Mostly Cloudy
2024-10-15 08:00:00,0,2024-10-15 08:00:00,4.6,74.0,21.0,24.1,99.56,Unknown
2024-10-15 09:00:00,0,2024-10-15 09:00:00,5.9,70.0,26.0,24.1,99.53,Unknown
2024-10-15 10:00:00,0,2024-10-15 10:00:00,6.7,68.0,27.0,24.1,99.51,Mostly Cloudy
2024-10-15 11:00:00,0,2024-10-15 11:00:00,8.2,63.0,27.0,24.1,99.49,Unknown
2024-10-15 12:00:00,0,2024-10-15 12:00:00,9.2,59.0,28.0,24.1,99.47,Unknown
2024-10-15 13:00:00,0,2024-10-15 13:00:00,9.9,56.0,33.0,24.1,99.38,Mostly Cloudy
2024-10-15 14:00:00,0,2024-10-15 14:00:00,9.9,55.0,28.0,24.1,99.34,Rain Showers
2024-10-15 15:00:00,0,2024-10-15 15:00:00,9.9,57.0,34.0,24.1,99.35,Unknown
2024-10-15 16:00:00,0,2024-10-15 16:00:00,8.7,65.0,30.0,24.1,99.36,Mostly Cloudy
2024-10-15 17:00:00,0,2024-10-15 17:00:00,7.8,70.0,26.0,24.1,99.38,Unknown
2024-10-15 18:00:00,0,2024-10-15 18:00:00,7.6,74.0,28.0,24.1,99.43,Unknown
