datetime,trip_count,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,date,event_count,event_names,event_types,event_locations,maximum_event_impact,is_event,year,month,day,hour,day_of_week,day_name,is_weekend,is_rush_hour,season
2022-01-07 02:00:00,0,-5.7,-8.6,80.0,29.0,16.0,16.1,99.01,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,2,4,Friday,0,0,Winter
2022-01-07 03:00:00,1,-7.0,-9.3,84.0,35.0,13.0,24.1,99.05,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,3,4,Friday,0,0,Winter
2022-01-07 04:00:00,1,-8.1,-10.5,83.0,34.0,18.0,24.1,99.07,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,4,4,Friday,0,0,Winter
2022-01-07 05:00:00,1,-9.3,-12.2,79.0,1.0,18.0,24.1,99.11,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,5,4,Friday,0,0,Winter
2022-01-07 06:00:00,0,-9.9,-13.4,76.0,34.0,16.0,24.1,99.19,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,6,4,Friday,0,0,Winter
2022-01-07 07:00:00,5,-10.9,-14.3,76.0,34.0,21.0,24.1,99.28,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,7,4,Friday,0,1,Winter
2022-01-07 08:00:00,2,-11.7,-14.8,78.0,32.0,20.0,24.1,99.37,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,8,4,Friday,0,1,Winter
2022-01-07 09:00:00,3,-11.2,-15.0,74.0,32.0,20.0,24.1,99.46,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,9,4,Friday,0,1,Winter
2022-01-07 10:00:00,2,-10.8,-15.4,69.0,33.0,18.0,24.1,99.56,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,10,4,Friday,0,0,Winter
2022-01-07 11:00:00,2,-9.6,-15.3,64.0,34.0,17.0,24.1,99.6,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,11,4,Friday,0,0,Winter
2022-01-07 12:00:00,8,-7.8,-15.3,55.0,32.0,18.0,24.1,99.56,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,12,4,Friday,0,0,Winter
2022-01-07 13:00:00,2,-7.0,-15.7,51.0,30.0,26.0,24.1,99.56,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,13,4,Friday,0,0,Winter
2022-01-07 14:00:00,2,-7.3,-15.6,52.0,30.0,36.0,24.1,99.65,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,14,4,Friday,0,0,Winter
2022-01-07 15:00:00,8,-7.2,-15.6,51.0,31.0,30.0,24.1,99.77,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,15,4,Friday,0,0,Winter
2022-01-07 16:00:00,5,-7.6,-15.6,53.0,30.0,35.0,24.1,99.9,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,16,4,Friday,0,1,Winter
2022-01-07 17:00:00,5,-8.9,-15.7,58.0,29.0,32.0,24.1,100.07,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,17,4,Friday,0,1,Winter
2022-01-07 18:00:00,7,-9.4,-15.8,60.0,31.0,38.0,24.1,100.19,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,18,4,Friday,0,1,Winter
2022-01-07 19:00:00,5,-9.9,-15.4,65.0,31.0,34.0,24.1,100.33,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,19,4,Friday,0,0,Winter
2022-01-07 20:00:00,3,-10.0,-14.9,68.0,30.0,31.0,24.1,100.44,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,20,4,Friday,0,0,Winter
2022-01-07 21:00:00,2,-10.4,-15.4,67.0,30.0,22.0,24.1,100.51,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,21,4,Friday,0,0,Winter
2022-01-07 22:00:00,1,-10.9,-15.1,71.0,30.0,16.0,24.1,100.66,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,22,4,Friday,0,0,Winter
2022-01-07 23:00:00,0,-11.1,-15.2,72.0,31.0,19.0,24.1,100.72,2022-01-07,0,No Event,No Event,No Event,0,0,2022,1,7,23,4,Friday,0,0,Winter
2022-01-08 00:00:00,0,-12.1,-15.7,75.0,1.0,14.0,24.1,100.78,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,0,5,Saturday,1,0,Winter
2022-01-08 01:00:00,0,-13.1,-16.8,74.0,36.0,10.0,24.1,100.86,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,1,5,Saturday,1,0,Winter
2022-01-08 02:00:00,0,-13.7,-17.8,72.0,34.0,12.0,24.1,100.96,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,2,5,Saturday,1,0,Winter
2022-01-08 03:00:00,0,-14.3,-18.8,69.0,36.0,9.0,24.1,101.04,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,3,5,Saturday,1,0,Winter
2022-01-08 04:00:00,0,-14.4,-18.2,73.0,1.0,10.0,24.1,101.04,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,4,5,Saturday,1,0,Winter
2022-01-08 05:00:00,0,-14.5,-18.4,72.0,4.0,4.0,24.1,101.09,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,5,5,Saturday,1,0,Winter
2022-01-08 06:00:00,0,-14.1,-17.6,75.0,36.0,3.0,24.1,101.18,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,6,5,Saturday,1,0,Winter
2022-01-08 07:00:00,1,-13.8,-17.4,75.0,5.0,5.0,24.1,101.26,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,7,5,Saturday,1,1,Winter
2022-01-08 08:00:00,2,-13.4,-17.1,74.0,6.0,6.0,24.1,101.24,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,8,5,Saturday,1,1,Winter
2022-01-08 09:00:00,2,-11.7,-15.9,71.0,11.0,7.0,24.1,101.26,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,9,5,Saturday,1,1,Winter
2022-01-08 10:00:00,3,-9.4,-13.4,73.0,8.0,8.0,24.1,101.28,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,10,5,Saturday,1,0,Winter
2022-01-08 11:00:00,3,-6.5,-9.7,78.0,14.0,16.0,24.1,101.25,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,11,5,Saturday,1,0,Winter
2022-01-08 12:00:00,9,-5.6,-8.9,78.0,14.0,13.0,24.1,101.08,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,12,5,Saturday,1,0,Winter
2022-01-08 13:00:00,4,-4.7,-9.5,69.0,14.0,19.0,24.1,100.87,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,13,5,Saturday,1,0,Winter
2022-01-08 14:00:00,9,-3.5,-8.8,67.0,18.0,24.0,24.1,100.77,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,14,5,Saturday,1,0,Winter
2022-01-08 15:00:00,7,-2.5,-9.6,58.0,17.0,19.0,24.1,100.6,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,15,5,Saturday,1,0,Winter
2022-01-08 16:00:00,8,-2.6,-10.4,55.0,14.0,23.0,24.1,100.48,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,16,5,Saturday,1,1,Winter
2022-01-08 17:00:00,9,-3.0,-10.3,57.0,15.0,13.0,24.1,100.45,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,17,5,Saturday,1,1,Winter
2022-01-08 18:00:00,5,-2.4,-10.1,56.0,16.0,14.0,24.1,100.35,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,18,5,Saturday,1,1,Winter
2022-01-08 19:00:00,7,-1.5,-9.0,57.0,14.0,11.0,24.1,100.26,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,19,5,Saturday,1,0,Winter
2022-01-08 20:00:00,2,-1.0,-8.5,57.0,15.0,13.0,24.1,100.17,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,20,5,Saturday,1,0,Winter
2022-01-08 21:00:00,2,-0.5,-8.0,57.0,15.0,11.0,24.1,99.96,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,21,5,Saturday,1,0,Winter
2022-01-08 22:00:00,4,-0.1,-6.7,61.0,16.0,9.0,24.1,99.88,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,22,5,Saturday,1,0,Winter
2022-01-08 23:00:00,0,0.0,-6.5,62.0,17.0,10.0,24.1,99.77,2022-01-08,0,No Event,No Event,No Event,0,0,2022,1,8,23,5,Saturday,1,0,Winter
2022-01-09 00:00:00,0,0.0,-4.5,72.0,19.0,10.0,24.1,99.71,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,0,6,Sunday,1,0,Winter
2022-01-09 01:00:00,0,0.6,-2.8,77.0,20.0,20.0,24.1,99.58,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,1,6,Sunday,1,0,Winter
2022-01-09 02:00:00,0,0.4,-0.5,94.0,20.0,20.0,16.1,99.53,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,2,6,Sunday,1,0,Winter
2022-01-09 03:00:00,0,0.8,0.5,98.0,20.0,15.0,12.9,99.41,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,3,6,Sunday,1,0,Winter
2022-01-09 04:00:00,0,1.1,0.6,97.0,20.0,14.0,16.1,99.2,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,4,6,Sunday,1,0,Winter
2022-01-09 05:00:00,0,1.2,0.9,98.0,20.0,18.0,16.1,99.13,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,5,6,Sunday,1,0,Winter
2022-01-09 06:00:00,0,1.4,1.3,99.0,20.0,18.0,16.1,99.03,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,6,6,Sunday,1,0,Winter
2022-01-09 07:00:00,0,2.0,1.8,99.0,21.0,17.0,8.1,98.94,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,7,6,Sunday,1,1,Winter
2022-01-09 08:00:00,0,2.6,2.5,100.0,22.0,16.0,9.7,98.92,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,8,6,Sunday,1,1,Winter
2022-01-09 09:00:00,3,3.2,2.0,92.0,24.0,22.0,24.1,98.95,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,9,6,Sunday,1,1,Winter
2022-01-09 10:00:00,2,3.2,0.7,84.0,24.0,27.0,24.1,98.97,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,10,6,Sunday,1,0,Winter
2022-01-09 11:00:00,4,3.3,0.7,83.0,25.0,34.0,24.1,98.97,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,11,6,Sunday,1,0,Winter
2022-01-09 12:00:00,7,3.2,-0.3,77.0,27.0,32.0,24.1,98.94,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,12,6,Sunday,1,0,Winter
2022-01-09 13:00:00,4,1.8,-1.4,79.0,28.0,47.0,24.1,98.98,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,13,6,Sunday,1,0,Winter
2022-01-09 14:00:00,3,1.4,-4.7,64.0,29.0,48.0,24.1,99.03,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,14,6,Sunday,1,0,Winter
2022-01-09 15:00:00,7,1.0,-6.3,58.0,28.0,42.0,24.1,99.15,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,15,6,Sunday,1,0,Winter
2022-01-09 16:00:00,6,0.1,-8.0,54.0,28.0,51.0,24.1,99.27,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,16,6,Sunday,1,1,Winter
2022-01-09 17:00:00,5,-2.3,-6.5,73.0,30.0,40.0,4.0,99.42,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,17,6,Sunday,1,1,Winter
2022-01-09 18:00:00,4,-3.0,-8.7,65.0,31.0,39.0,24.1,99.61,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,18,6,Sunday,1,1,Winter
2022-01-09 19:00:00,3,-4.3,-12.3,54.0,31.0,39.0,24.1,99.79,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,19,6,Sunday,1,0,Winter
2022-01-09 20:00:00,2,-4.8,-14.0,49.0,31.0,37.0,24.1,99.89,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,20,6,Sunday,1,0,Winter
2022-01-09 21:00:00,2,-5.4,-12.9,56.0,27.0,25.0,24.1,99.98,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,21,6,Sunday,1,0,Winter
2022-01-09 22:00:00,2,-6.3,-13.3,58.0,29.0,32.0,24.1,100.04,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,22,6,Sunday,1,0,Winter
2022-01-09 23:00:00,0,-7.0,-14.1,58.0,28.0,26.0,24.1,100.06,2022-01-09,0,No Event,No Event,No Event,0,0,2022,1,9,23,6,Sunday,1,0,Winter
2022-01-10 00:00:00,0,-7.2,-13.6,60.0,27.0,37.0,24.1,100.08,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,0,0,Monday,0,0,Winter
2022-01-10 01:00:00,0,-7.9,-11.4,76.0,26.0,31.0,24.1,100.08,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,1,0,Monday,0,0,Winter
2022-01-10 02:00:00,0,-8.7,-12.8,72.0,27.0,27.0,24.1,100.07,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,2,0,Monday,0,0,Winter
2022-01-10 03:00:00,0,-9.2,-13.7,70.0,26.0,32.0,24.1,100.11,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,3,0,Monday,0,0,Winter
2022-01-10 04:00:00,0,-9.4,-14.5,66.0,26.0,29.0,24.1,100.09,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,4,0,Monday,0,0,Winter
2022-01-10 05:00:00,1,-9.3,-14.2,68.0,26.0,29.0,24.1,100.1,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,5,0,Monday,0,0,Winter
2022-01-10 06:00:00,0,-9.5,-14.6,67.0,27.0,30.0,24.1,100.09,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,6,0,Monday,0,0,Winter
2022-01-10 07:00:00,5,-9.6,-14.7,67.0,27.0,27.0,24.1,100.12,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,7,0,Monday,0,1,Winter
2022-01-10 08:00:00,6,-9.6,-14.8,66.0,27.0,32.0,24.1,100.12,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,8,0,Monday,0,1,Winter
2022-01-10 09:00:00,1,-8.9,-14.6,64.0,27.0,32.0,24.1,100.11,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,9,0,Monday,0,1,Winter
2022-01-10 10:00:00,6,-8.7,-14.8,62.0,26.0,37.0,24.1,100.1,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,10,0,Monday,0,0,Winter
2022-01-10 11:00:00,1,-7.8,-14.8,58.0,26.0,34.0,24.1,100.07,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,11,0,Monday,0,0,Winter
2022-01-10 12:00:00,2,-7.6,-15.2,55.0,26.0,38.0,24.1,100.0,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,12,0,Monday,0,0,Winter
2022-01-10 13:00:00,1,-7.9,-15.9,53.0,28.0,40.0,24.1,99.96,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,13,0,Monday,0,0,Winter
2022-01-10 14:00:00,6,-8.0,-15.9,53.0,27.0,38.0,24.1,99.89,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,14,0,Monday,0,0,Winter
2022-01-10 15:00:00,5,-8.2,-16.3,52.0,27.0,44.0,24.1,99.87,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,15,0,Monday,0,0,Winter
2022-01-10 16:00:00,10,-9.1,-16.9,54.0,27.0,44.0,24.1,99.88,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,16,0,Monday,0,1,Winter
2022-01-10 17:00:00,6,-9.9,-15.6,64.0,26.0,36.0,24.1,99.96,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,17,0,Monday,0,1,Winter
2022-01-10 18:00:00,3,-10.3,-15.2,67.0,26.0,27.0,24.1,100.04,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,18,0,Monday,0,1,Winter
2022-01-10 19:00:00,6,-9.7,-14.0,71.0,33.0,25.0,2.0,100.19,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,19,0,Monday,0,0,Winter
2022-01-10 20:00:00,1,-11.5,-15.5,73.0,32.0,22.0,24.1,100.35,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,20,0,Monday,0,0,Winter
2022-01-10 21:00:00,0,-12.2,-18.6,59.0,30.0,28.0,24.1,100.45,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,21,0,Monday,0,0,Winter
2022-01-10 22:00:00,1,-12.9,-20.0,56.0,31.0,31.0,24.1,100.54,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,22,0,Monday,0,0,Winter
2022-01-10 23:00:00,2,-15.3,-20.5,65.0,35.0,29.0,24.1,100.72,2022-01-10,0,No Event,No Event,No Event,0,0,2022,1,10,23,0,Monday,0,0,Winter
2022-01-11 00:00:00,0,-17.1,-22.3,64.0,35.0,23.0,24.1,100.87,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,0,1,Tuesday,0,0,Winter
2022-01-11 01:00:00,0,-18.5,-22.8,69.0,1.0,21.0,24.1,100.98,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,1,1,Tuesday,0,0,Winter
2022-01-11 02:00:00,1,-19.6,-24.9,63.0,36.0,16.0,24.1,101.07,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,2,1,Tuesday,0,0,Winter
2022-01-11 03:00:00,0,-20.4,-25.5,64.0,1.0,16.0,24.1,101.21,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,3,1,Tuesday,0,0,Winter
2022-01-11 04:00:00,0,-20.8,-25.9,64.0,1.0,18.0,24.1,101.25,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,4,1,Tuesday,0,0,Winter
2022-01-11 05:00:00,0,-20.9,-25.4,67.0,2.0,17.0,24.1,101.29,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,5,1,Tuesday,0,0,Winter
2022-01-11 06:00:00,1,-20.7,-25.4,67.0,36.0,7.0,24.1,101.37,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,6,1,Tuesday,0,0,Winter
2022-01-11 07:00:00,1,-20.4,-25.1,67.0,2.0,7.0,24.1,101.4,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,7,1,Tuesday,0,1,Winter
2022-01-11 08:00:00,2,-20.0,-24.7,66.0,1.0,6.0,24.1,101.36,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,8,1,Tuesday,0,1,Winter
2022-01-11 09:00:00,2,-19.1,-23.8,67.0,3.0,4.0,24.1,101.39,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,9,1,Tuesday,0,1,Winter
2022-01-11 10:00:00,0,-18.0,-23.2,65.0,27.0,5.0,24.1,101.39,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,10,1,Tuesday,0,0,Winter
2022-01-11 11:00:00,0,-16.6,-21.9,64.0,15.0,3.0,16.1,101.34,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,11,1,Tuesday,0,0,Winter
2022-01-11 12:00:00,4,-15.3,-19.9,68.0,19.0,6.0,16.1,101.21,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,12,1,Tuesday,0,0,Winter
2022-01-11 13:00:00,1,-13.5,-17.2,74.0,17.0,8.0,19.3,101.09,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,13,1,Tuesday,0,0,Winter
2022-01-11 14:00:00,3,-11.2,-14.8,75.0,17.0,13.0,24.1,100.96,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,14,1,Tuesday,0,0,Winter
2022-01-11 15:00:00,2,-10.9,-15.3,70.0,17.0,12.0,16.1,100.84,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,15,1,Tuesday,0,0,Winter
2022-01-11 16:00:00,3,-10.0,-14.7,69.0,17.0,22.0,16.1,100.74,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,16,1,Tuesday,0,1,Winter
2022-01-11 17:00:00,8,-9.2,-14.1,68.0,19.0,19.0,16.1,100.59,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,17,1,Tuesday,0,1,Winter
2022-01-11 18:00:00,8,-8.4,-11.7,77.0,17.0,19.0,9.7,100.44,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,18,1,Tuesday,0,1,Winter
2022-01-11 19:00:00,2,-7.8,-10.2,83.0,18.0,22.0,16.1,100.28,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,19,1,Tuesday,0,0,Winter
2022-01-11 20:00:00,3,-7.1,-11.0,74.0,19.0,22.0,24.1,100.0,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,20,1,Tuesday,0,0,Winter
2022-01-11 21:00:00,1,-6.1,-11.1,68.0,19.0,29.0,24.1,99.74,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,21,1,Tuesday,0,0,Winter
2022-01-11 22:00:00,1,-5.1,-11.0,64.0,19.0,19.0,24.1,99.56,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,22,1,Tuesday,0,0,Winter
2022-01-11 23:00:00,1,-4.5,-11.1,60.0,21.0,19.0,24.1,99.52,2022-01-11,0,No Event,No Event,No Event,0,0,2022,1,11,23,1,Tuesday,0,0,Winter
2022-01-12 00:00:00,0,-4.4,-11.0,60.0,20.0,17.0,24.1,99.43,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,0,2,Wednesday,0,0,Winter
2022-01-12 01:00:00,0,-3.9,-10.0,62.0,20.0,15.0,24.1,99.27,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,1,2,Wednesday,0,0,Winter
2022-01-12 02:00:00,0,-3.2,-8.9,65.0,19.0,16.0,24.1,99.11,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,2,2,Wednesday,0,0,Winter
2022-01-12 03:00:00,0,-2.7,-8.0,67.0,18.0,15.0,24.1,99.02,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,3,2,Wednesday,0,0,Winter
2022-01-12 04:00:00,0,-1.5,-7.1,66.0,20.0,12.0,24.1,98.94,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,4,2,Wednesday,0,0,Winter
2022-01-12 05:00:00,1,0.1,-7.2,58.0,23.0,30.0,24.1,98.91,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,5,2,Wednesday,0,0,Winter
2022-01-12 06:00:00,2,0.0,-7.0,59.0,24.0,24.0,24.1,98.97,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,6,2,Wednesday,0,0,Winter
2022-01-12 07:00:00,2,0.4,-6.2,61.0,24.0,34.0,24.1,98.98,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,7,2,Wednesday,0,1,Winter
2022-01-12 08:00:00,9,0.2,-5.8,64.0,24.0,27.0,24.1,99.01,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,8,2,Wednesday,0,1,Winter
2022-01-12 09:00:00,6,0.7,-5.1,65.0,25.0,23.0,24.1,99.06,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,9,2,Wednesday,0,1,Winter
2022-01-12 10:00:00,1,1.1,-4.4,67.0,26.0,26.0,24.1,99.15,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,10,2,Wednesday,0,0,Winter
2022-01-12 11:00:00,4,1.6,-3.4,69.0,25.0,27.0,24.1,99.17,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,11,2,Wednesday,0,0,Winter
2022-01-12 12:00:00,6,1.6,-3.0,71.0,26.0,19.0,19.3,99.17,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,12,2,Wednesday,0,0,Winter
2022-01-12 13:00:00,5,1.4,-2.6,74.0,26.0,22.0,19.3,99.2,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,13,2,Wednesday,0,0,Winter
2022-01-12 14:00:00,6,1.1,-2.6,77.0,29.0,20.0,19.3,99.2,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,14,2,Wednesday,0,0,Winter
2022-01-12 15:00:00,7,1.3,-3.8,69.0,27.0,25.0,24.1,99.23,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,15,2,Wednesday,0,0,Winter
2022-01-12 16:00:00,8,1.0,-3.7,71.0,28.0,21.0,24.1,99.29,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,16,2,Wednesday,0,1,Winter
2022-01-12 17:00:00,8,0.5,-3.9,72.0,28.0,11.0,24.1,99.35,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,17,2,Wednesday,0,1,Winter
2022-01-12 18:00:00,7,0.6,-3.5,74.0,28.0,17.0,24.1,99.42,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,18,2,Wednesday,0,1,Winter
2022-01-12 19:00:00,3,0.2,-2.9,80.0,28.0,10.0,24.1,99.48,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,19,2,Wednesday,0,0,Winter
2022-01-12 20:00:00,5,-0.4,-1.6,91.0,30.0,9.0,24.1,99.5,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,20,2,Wednesday,0,0,Winter
2022-01-12 21:00:00,2,-0.6,-1.8,92.0,27.0,6.0,24.1,99.49,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,21,2,Wednesday,0,0,Winter
2022-01-12 22:00:00,0,-0.3,-2.2,86.0,28.0,10.0,24.1,99.46,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,22,2,Wednesday,0,0,Winter
2022-01-12 23:00:00,1,-0.6,-2.4,88.0,23.0,9.0,24.1,99.43,2022-01-12,0,No Event,No Event,No Event,0,0,2022,1,12,23,2,Wednesday,0,0,Winter
2022-01-13 00:00:00,0,-0.2,-2.8,83.0,22.0,8.0,24.1,99.43,2022-01-13,0,No Event,No Event,No Event,0,0,2022,1,13,0,3,Thursday,0,0,Winter
2022-01-13 01:00:00,0,-0.6,-3.2,83.0,23.0,9.0,24.1,99.38,2022-01-13,0,No Event,No Event,No Event,0,0,2022,1,13,1,3,Thursday,0,0,Winter
2022-01-13 02:00:00,0,-0.8,-3.0,86.0,24.0,4.0,24.1,99.34,2022-01-13,0,No Event,No Event,No Event,0,0,2022,1,13,2,3,Thursday,0,0,Winter
2022-01-13 03:00:00,0,-0.7,-2.8,86.0,24.0,3.0,24.1,99.35,2022-01-13,0,No Event,No Event,No Event,0,0,2022,1,13,3,3,Thursday,0,0,Winter
2022-01-13 04:00:00,0,-1.0,-2.8,87.0,32.0,6.0,24.1,99.29,2022-01-13,0,No Event,No Event,No Event,0,0,2022,1,13,4,3,Thursday,0,0,Winter
