longitude,latitude,station_name,date_time_lst,year,month,day,time_lst,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,weather
-79.63,43.68,TORONTO INTL A,2021-11-22 16:00:00,2021,11,22,16:00,0.4,-6.2,62.0,28.0,34.0,24.1,99.33,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-22 17:00:00,2021,11,22,17:00,-0.5,-5.7,68.0,28.0,25.0,24.1,99.38,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-22 18:00:00,2021,11,22,18:00,-1.0,-5.4,72.0,27.0,22.0,24.1,99.4,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-22 19:00:00,2021,11,22,19:00,-1.6,-5.0,78.0,27.0,16.0,24.1,99.46,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-22 20:00:00,2021,11,22,20:00,-2.0,-5.0,80.0,27.0,14.0,24.1,99.48,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-22 21:00:00,2021,11,22,21:00,-2.0,-5.1,79.0,28.0,14.0,24.1,99.5,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-22 22:00:00,2021,11,22,22:00,-1.7,-4.5,81.0,28.0,17.0,24.1,99.49,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-22 23:00:00,2021,11,22,23:00,-2.2,-5.2,80.0,27.0,18.0,24.1,99.47,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 00:00:00,2021,11,23,00:00,-2.1,-6.0,75.0,27.0,20.0,24.1,99.47,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 01:00:00,2021,11,23,01:00,-2.8,-6.5,76.0,27.0,12.0,24.1,99.46,Clear
-79.63,43.68,TORONTO INTL A,2021-11-23 02:00:00,2021,11,23,02:00,-2.5,-5.9,78.0,28.0,18.0,24.1,99.49,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 03:00:00,2021,11,23,03:00,-2.4,-5.3,81.0,28.0,21.0,24.1,99.54,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 04:00:00,2021,11,23,04:00,-3.1,-5.5,84.0,32.0,10.0,24.1,99.61,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-23 05:00:00,2021,11,23,05:00,-2.5,-5.1,82.0,33.0,11.0,24.1,99.66,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 06:00:00,2021,11,23,06:00,-3.4,-5.3,87.0,32.0,9.0,24.1,99.73,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 07:00:00,2021,11,23,07:00,-3.4,-5.4,86.0,31.0,10.0,24.1,99.79,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-23 08:00:00,2021,11,23,08:00,-3.1,-5.0,86.0,36.0,7.0,24.1,99.85,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 09:00:00,2021,11,23,09:00,-1.2,-4.7,77.0,32.0,6.0,24.1,99.9,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 10:00:00,2021,11,23,10:00,0.2,-4.8,69.0,32.0,18.0,24.1,99.94,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-23 11:00:00,2021,11,23,11:00,1.5,-4.8,63.0,28.0,17.0,24.1,99.97,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 12:00:00,2021,11,23,12:00,2.6,-6.7,50.0,29.0,21.0,24.1,99.92,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 13:00:00,2021,11,23,13:00,3.3,-7.6,45.0,30.0,16.0,24.1,99.95,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-23 14:00:00,2021,11,23,14:00,2.5,-8.2,45.0,31.0,12.0,24.1,99.97,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 15:00:00,2021,11,23,15:00,2.7,-7.0,49.0,27.0,18.0,24.1,100.01,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 16:00:00,2021,11,23,16:00,2.5,-8.4,45.0,30.0,19.0,24.1,100.04,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-23 17:00:00,2021,11,23,17:00,-0.2,-9.0,52.0,28.0,12.0,24.1,100.07,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 18:00:00,2021,11,23,18:00,0.7,-7.3,55.0,27.0,14.0,24.1,100.14,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 19:00:00,2021,11,23,19:00,0.8,-5.2,64.0,26.0,13.0,24.1,100.18,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-23 20:00:00,2021,11,23,20:00,-0.7,-4.8,74.0,26.0,10.0,24.1,100.19,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 21:00:00,2021,11,23,21:00,-1.3,-4.4,79.0,24.0,9.0,24.1,100.17,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-23 22:00:00,2021,11,23,22:00,-0.6,-4.3,76.0,23.0,8.0,24.1,100.16,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-23 23:00:00,2021,11,23,23:00,-1.2,-4.5,79.0,21.0,6.0,24.1,100.12,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 00:00:00,2021,11,24,00:00,-1.8,-5.1,78.0,21.0,8.0,24.1,100.16,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 01:00:00,2021,11,24,01:00,-2.1,-5.5,77.0,23.0,8.0,24.1,100.17,Clear
-79.63,43.68,TORONTO INTL A,2021-11-24 02:00:00,2021,11,24,02:00,-1.9,-6.0,73.0,22.0,4.0,24.1,100.21,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 03:00:00,2021,11,24,03:00,-2.0,-6.5,72.0,20.0,4.0,24.1,100.25,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 04:00:00,2021,11,24,04:00,-2.0,-7.5,66.0,21.0,9.0,24.1,100.26,Clear
-79.63,43.68,TORONTO INTL A,2021-11-24 05:00:00,2021,11,24,05:00,-2.5,-6.7,73.0,16.0,8.0,24.1,100.26,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 06:00:00,2021,11,24,06:00,-1.6,-7.0,67.0,17.0,10.0,24.1,100.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 07:00:00,2021,11,24,07:00,-0.1,-5.5,67.0,20.0,8.0,24.1,100.26,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 08:00:00,2021,11,24,08:00,0.9,-3.6,72.0,19.0,11.0,24.1,100.25,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 09:00:00,2021,11,24,09:00,1.8,-2.2,75.0,17.0,12.0,24.1,100.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 10:00:00,2021,11,24,10:00,4.2,-0.2,73.0,18.0,13.0,24.1,100.23,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 11:00:00,2021,11,24,11:00,6.7,0.6,65.0,19.0,12.0,24.1,100.15,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 12:00:00,2021,11,24,12:00,7.3,-0.9,56.0,20.0,16.0,24.1,100.05,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 13:00:00,2021,11,24,13:00,7.8,-1.0,53.0,18.0,16.0,24.1,100.02,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 14:00:00,2021,11,24,14:00,8.3,-1.1,52.0,19.0,14.0,24.1,100.04,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 15:00:00,2021,11,24,15:00,7.2,-0.4,58.0,16.0,16.0,24.1,100.01,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 16:00:00,2021,11,24,16:00,6.7,-0.9,58.0,17.0,17.0,24.1,100.0,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 17:00:00,2021,11,24,17:00,6.5,-0.7,60.0,16.0,17.0,24.1,99.97,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 18:00:00,2021,11,24,18:00,6.7,-0.9,58.0,19.0,16.0,24.1,99.95,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 19:00:00,2021,11,24,19:00,6.7,0.2,63.0,15.0,15.0,24.1,99.84,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 20:00:00,2021,11,24,20:00,6.9,1.4,68.0,17.0,10.0,24.1,99.88,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-24 21:00:00,2021,11,24,21:00,7.0,0.8,64.0,18.0,11.0,24.1,99.83,Rain
-79.63,43.68,TORONTO INTL A,2021-11-24 22:00:00,2021,11,24,22:00,6.1,1.9,74.0,17.0,7.0,24.1,99.8,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-24 23:00:00,2021,11,24,23:00,6.4,1.2,69.0,18.0,11.0,24.1,99.75,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-25 00:00:00,2021,11,25,00:00,7.1,-0.1,60.0,18.0,11.0,24.1,99.71,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-25 01:00:00,2021,11,25,01:00,7.0,0.4,63.0,18.0,11.0,24.1,99.65,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 02:00:00,2021,11,25,02:00,6.4,1.6,71.0,20.0,13.0,16.1,99.62,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 03:00:00,2021,11,25,03:00,6.0,3.6,84.0,21.0,17.0,16.1,99.61,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 04:00:00,2021,11,25,04:00,5.6,5.1,97.0,21.0,14.0,8.1,99.57,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 05:00:00,2021,11,25,05:00,5.5,5.5,100.0,21.0,12.0,8.1,99.53,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 06:00:00,2021,11,25,06:00,5.7,5.7,100.0,21.0,11.0,6.4,99.46,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 07:00:00,2021,11,25,07:00,5.8,5.8,100.0,22.0,13.0,8.1,99.42,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 08:00:00,2021,11,25,08:00,5.9,5.9,100.0,22.0,10.0,9.7,99.39,Fog
-79.63,43.68,TORONTO INTL A,2021-11-25 09:00:00,2021,11,25,09:00,6.5,5.9,96.0,23.0,13.0,16.1,99.34,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-25 10:00:00,2021,11,25,10:00,6.9,6.0,94.0,25.0,11.0,12.9,99.29,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 11:00:00,2021,11,25,11:00,7.3,5.9,91.0,24.0,10.0,12.9,99.2,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 12:00:00,2021,11,25,12:00,7.4,5.5,88.0,22.0,11.0,16.1,99.09,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-25 13:00:00,2021,11,25,13:00,6.9,6.9,100.0,25.0,7.0,8.1,99.0,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 14:00:00,2021,11,25,14:00,7.0,7.0,100.0,24.0,11.0,9.7,98.93,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 15:00:00,2021,11,25,15:00,6.8,6.8,100.0,26.0,10.0,9.7,98.9,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 16:00:00,2021,11,25,16:00,6.7,6.5,99.0,26.0,12.0,9.7,98.88,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 17:00:00,2021,11,25,17:00,6.4,6.4,100.0,26.0,14.0,6.4,98.9,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 18:00:00,2021,11,25,18:00,6.3,6.3,100.0,25.0,13.0,8.1,98.87,"Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 19:00:00,2021,11,25,19:00,6.3,6.3,100.0,26.0,16.0,8.1,98.83,Fog
-79.63,43.68,TORONTO INTL A,2021-11-25 20:00:00,2021,11,25,20:00,6.0,3.6,85.0,31.0,23.0,9.7,98.8,Rain
-79.63,43.68,TORONTO INTL A,2021-11-25 21:00:00,2021,11,25,21:00,5.3,4.0,91.0,29.0,13.0,8.1,98.77,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,2021-11-25 22:00:00,2021,11,25,22:00,5.1,3.2,87.0,30.0,18.0,16.1,98.7,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-25 23:00:00,2021,11,25,23:00,4.7,1.7,81.0,30.0,25.0,19.3,98.65,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 00:00:00,2021,11,26,00:00,4.1,1.4,83.0,30.0,20.0,24.1,98.59,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 01:00:00,2021,11,26,01:00,3.7,0.3,79.0,30.0,25.0,24.1,98.59,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 02:00:00,2021,11,26,02:00,2.7,-0.6,79.0,29.0,26.0,24.1,98.6,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 03:00:00,2021,11,26,03:00,1.9,-1.4,79.0,28.0,26.0,24.1,98.62,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 04:00:00,2021,11,26,04:00,1.1,-2.1,79.0,29.0,24.0,24.1,98.64,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 05:00:00,2021,11,26,05:00,0.4,-2.6,80.0,28.0,21.0,24.1,98.67,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 06:00:00,2021,11,26,06:00,-0.3,-3.3,80.0,27.0,19.0,24.1,98.69,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 07:00:00,2021,11,26,07:00,-0.6,-3.6,80.0,28.0,26.0,19.3,98.73,Snow
-79.63,43.68,TORONTO INTL A,2021-11-26 08:00:00,2021,11,26,08:00,-0.9,-5.0,74.0,29.0,28.0,24.1,98.76,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 09:00:00,2021,11,26,09:00,-0.8,-6.4,66.0,31.0,35.0,24.1,98.78,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 10:00:00,2021,11,26,10:00,-0.5,-6.8,62.0,30.0,40.0,24.1,98.81,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 11:00:00,2021,11,26,11:00,-0.4,-6.7,63.0,31.0,35.0,24.1,98.86,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 12:00:00,2021,11,26,12:00,-0.5,-6.7,63.0,31.0,44.0,24.1,98.86,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 13:00:00,2021,11,26,13:00,-0.6,-5.7,69.0,32.0,42.0,24.1,98.89,Snow
-79.63,43.68,TORONTO INTL A,2021-11-26 14:00:00,2021,11,26,14:00,0.2,-5.9,64.0,31.0,43.0,24.1,98.9,Snow
-79.63,43.68,TORONTO INTL A,2021-11-26 15:00:00,2021,11,26,15:00,-0.6,-6.0,67.0,30.0,43.0,24.1,98.96,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 16:00:00,2021,11,26,16:00,-1.1,-6.8,65.0,31.0,40.0,24.1,99.09,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 17:00:00,2021,11,26,17:00,-2.3,-7.9,66.0,32.0,40.0,24.1,99.19,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 18:00:00,2021,11,26,18:00,-2.3,-7.7,67.0,32.0,30.0,24.1,99.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 19:00:00,2021,11,26,19:00,-2.3,-7.7,66.0,30.0,28.0,24.1,99.25,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 20:00:00,2021,11,26,20:00,-2.2,-8.4,63.0,30.0,25.0,24.1,99.21,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 21:00:00,2021,11,26,21:00,-1.8,-7.8,64.0,30.0,35.0,24.1,99.24,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-26 22:00:00,2021,11,26,22:00,-1.5,-7.7,63.0,31.0,26.0,24.1,99.24,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-26 23:00:00,2021,11,26,23:00,-1.7,-7.3,66.0,31.0,23.0,24.1,99.26,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 00:00:00,2021,11,27,00:00,-1.9,-7.7,65.0,30.0,26.0,24.1,99.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 01:00:00,2021,11,27,01:00,-1.9,-7.1,68.0,30.0,22.0,24.1,99.28,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 02:00:00,2021,11,27,02:00,-2.0,-6.7,70.0,31.0,23.0,24.1,99.33,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 03:00:00,2021,11,27,03:00,-2.2,-6.9,70.0,30.0,19.0,24.1,99.37,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 04:00:00,2021,11,27,04:00,-2.5,-7.2,70.0,30.0,25.0,24.1,99.39,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 05:00:00,2021,11,27,05:00,-2.5,-7.2,70.0,30.0,18.0,24.1,99.41,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 06:00:00,2021,11,27,06:00,-3.4,-7.5,73.0,31.0,12.0,24.1,99.45,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 07:00:00,2021,11,27,07:00,-3.1,-7.1,74.0,27.0,7.0,24.1,99.51,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 08:00:00,2021,11,27,08:00,-2.9,-7.1,73.0,36.0,3.0,24.1,99.48,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 09:00:00,2021,11,27,09:00,-1.6,-7.5,64.0,27.0,16.0,24.1,99.52,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 10:00:00,2021,11,27,10:00,-0.9,-6.6,66.0,25.0,16.0,24.1,99.51,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 11:00:00,2021,11,27,11:00,-0.3,-6.0,65.0,25.0,13.0,24.1,99.48,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 12:00:00,2021,11,27,12:00,0.4,-7.3,57.0,31.0,19.0,24.1,99.37,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 13:00:00,2021,11,27,13:00,0.5,-6.8,58.0,25.0,15.0,24.1,99.3,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 14:00:00,2021,11,27,14:00,0.7,-7.2,56.0,27.0,13.0,24.1,99.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 15:00:00,2021,11,27,15:00,1.2,-7.9,51.0,27.0,12.0,24.1,99.24,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 16:00:00,2021,11,27,16:00,0.8,-8.6,50.0,29.0,11.0,24.1,99.24,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 17:00:00,2021,11,27,17:00,-0.7,-7.6,59.0,26.0,19.0,24.1,99.23,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 18:00:00,2021,11,27,18:00,-2.2,-7.2,68.0,26.0,10.0,24.1,99.22,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 19:00:00,2021,11,27,19:00,-1.6,-6.9,67.0,28.0,11.0,24.1,99.18,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 20:00:00,2021,11,27,20:00,-1.3,-6.4,68.0,25.0,9.0,24.1,99.13,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 21:00:00,2021,11,27,21:00,-1.0,-6.7,65.0,32.0,8.0,24.1,99.08,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-27 22:00:00,2021,11,27,22:00,-0.7,-6.5,65.0,32.0,3.0,24.1,99.06,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-27 23:00:00,2021,11,27,23:00,-0.9,-5.9,69.0,5.0,5.0,16.1,99.04,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 01:00:00,2021,11,28,01:00,-1.4,-5.0,76.0,7.0,3.0,24.1,98.96,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 02:00:00,2021,11,28,02:00,-1.8,-4.0,85.0,6.0,7.0,16.1,98.89,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 03:00:00,2021,11,28,03:00,-1.8,-3.4,88.0,4.0,8.0,12.9,98.84,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 04:00:00,2021,11,28,04:00,-2.0,-2.4,97.0,4.0,9.0,4.8,98.78,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 05:00:00,2021,11,28,05:00,-2.0,-2.0,99.0,6.0,8.0,6.4,98.79,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 06:00:00,2021,11,28,06:00,-1.7,-2.0,98.0,5.0,8.0,6.4,98.78,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 07:00:00,2021,11,28,07:00,-1.9,-2.1,98.0,4.0,12.0,6.4,98.78,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 08:00:00,2021,11,28,08:00,-2.0,-2.0,100.0,3.0,12.0,1.6,98.77,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 09:00:00,2021,11,28,09:00,-2.0,-2.1,99.0,2.0,10.0,3.2,98.77,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 10:00:00,2021,11,28,10:00,-1.9,-2.1,98.0,4.0,11.0,3.2,98.75,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 11:00:00,2021,11,28,11:00,-1.6,-2.1,96.0,4.0,9.0,2.4,98.69,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 12:00:00,2021,11,28,12:00,-1.6,-1.8,98.0,2.0,9.0,2.0,98.64,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 13:00:00,2021,11,28,13:00,-1.4,-1.5,99.0,36.0,9.0,1.6,98.62,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 14:00:00,2021,11,28,14:00,-1.3,-1.9,96.0,36.0,10.0,4.8,98.62,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 15:00:00,2021,11,28,15:00,-1.3,-2.1,94.0,1.0,11.0,4.0,98.63,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 16:00:00,2021,11,28,16:00,-1.2,-1.6,97.0,1.0,7.0,3.2,98.69,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 17:00:00,2021,11,28,17:00,-1.5,-1.9,97.0,2.0,7.0,9.7,98.73,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 18:00:00,2021,11,28,18:00,-1.1,-1.4,98.0,2.0,11.0,4.0,98.81,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 19:00:00,2021,11,28,19:00,-1.8,-3.0,92.0,2.0,12.0,6.4,98.87,Snow
-79.63,43.68,TORONTO INTL A,2021-11-28 20:00:00,2021,11,28,20:00,-2.1,-3.7,89.0,1.0,11.0,19.3,98.95,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-28 21:00:00,2021,11,28,21:00,-2.5,-3.7,92.0,1.0,11.0,24.1,99.01,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-28 22:00:00,2021,11,28,22:00,-2.2,-4.0,88.0,36.0,12.0,24.1,99.07,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-28 23:00:00,2021,11,28,23:00,-2.9,-4.3,90.0,34.0,8.0,24.1,99.11,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 00:00:00,2021,11,29,00:00,-3.7,-4.8,92.0,34.0,9.0,24.1,99.13,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 01:00:00,2021,11,29,01:00,-3.8,-5.0,91.0,31.0,13.0,24.1,99.19,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-29 02:00:00,2021,11,29,02:00,-5.6,-6.3,94.0,26.0,6.0,24.1,99.24,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 03:00:00,2021,11,29,03:00,-5.1,-5.3,99.0,26.0,4.0,16.1,99.27,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 04:00:00,2021,11,29,04:00,-4.0,-4.5,96.0,24.0,6.0,24.1,99.3,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-29 05:00:00,2021,11,29,05:00,-7.2,-7.3,100.0,27.0,12.0,24.1,99.36,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 06:00:00,2021,11,29,06:00,-5.8,-6.5,95.0,32.0,13.0,24.1,99.41,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 07:00:00,2021,11,29,07:00,-5.6,-8.2,82.0,32.0,13.0,24.1,99.5,Clear
-79.63,43.68,TORONTO INTL A,2021-11-29 08:00:00,2021,11,29,08:00,-6.5,-8.4,86.0,31.0,4.0,24.1,99.55,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 09:00:00,2021,11,29,09:00,-4.6,-7.8,79.0,27.0,3.0,24.1,99.58,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 10:00:00,2021,11,29,10:00,-3.0,-7.3,72.0,4.0,7.0,24.1,99.6,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-29 11:00:00,2021,11,29,11:00,-2.3,-5.8,77.0,26.0,16.0,24.1,99.61,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 13:00:00,2021,11,29,13:00,-0.3,-5.1,70.0,25.0,9.0,24.1,99.49,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-29 14:00:00,2021,11,29,14:00,-0.1,-4.7,71.0,25.0,6.0,16.1,99.45,Snow
-79.63,43.68,TORONTO INTL A,2021-11-29 15:00:00,2021,11,29,15:00,0.3,-5.0,68.0,21.0,6.0,24.1,99.43,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 16:00:00,2021,11,29,16:00,-0.5,-3.0,83.0,20.0,7.0,9.7,99.44,Snow
-79.63,43.68,TORONTO INTL A,2021-11-29 17:00:00,2021,11,29,17:00,-0.6,-2.8,85.0,13.0,4.0,24.1,99.44,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 18:00:00,2021,11,29,18:00,-0.3,-2.8,83.0,14.0,4.0,24.1,99.43,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 19:00:00,2021,11,29,19:00,0.0,-2.1,86.0,23.0,7.0,24.1,99.43,Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-29 20:00:00,2021,11,29,20:00,0.2,-2.0,85.0,27.0,13.0,24.1,99.42,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 21:00:00,2021,11,29,21:00,-0.8,-3.2,84.0,23.0,8.0,24.1,99.39,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-29 22:00:00,2021,11,29,22:00,-2.9,-4.1,91.0,26.0,9.0,24.1,99.41,Mainly Clear
-79.63,43.68,TORONTO INTL A,2021-11-29 23:00:00,2021,11,29,23:00,-2.6,-4.0,91.0,29.0,3.0,24.1,99.38,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-30 00:00:00,2021,11,30,00:00,-2.5,-5.0,83.0,25.0,10.0,24.1,99.37,Unknown
-79.63,43.68,TORONTO INTL A,2021-11-30 01:00:00,2021,11,30,01:00,-3.5,-6.1,82.0,26.0,7.0,24.1,99.3,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2021-11-30 02:00:00,2021,11,30,02:00,-2.5,-5.8,78.0,5.0,4.0,24.1,99.21,Unknown
